,0,1,2,3,4,5,6,7,Class
79,-0.4506763012361803,1.2913340806584799,1.6125148788640244,0.14191055501735017,0.03743465259659227,-0.17138234818917727,-0.21437932114469013,-0.9187497647865497,Z
80,-0.02323451427686024,0.12058695404154442,1.6125148788640244,2.004603007898378,-0.923308035491939,0.20922565857612768,-0.21437932114469013,-0.11747291027717734,D
81,-0.02323451427686024,-0.26966208816410075,0.3479626277616657,-0.603166426135061,-0.44293669144767334,-0.9325983617197872,-0.8551373262739929,0.683803944232195,D
82,-0.8781180881955003,0.12058695404154442,1.6125148788640244,0.8869875361697613,2.4392913728179204,0.9704416721067376,0.42637868398461265,0.28316551697750886,C
83,-0.02323451427686024,-1.050160172575391,0.3479626277616657,-0.603166426135061,0.03743465259659227,1.7316576856373473,2.348652699372521,-0.9187497647865497,T
84,-1.3055598751548203,-1.4404092147810363,-0.4950722063065735,-0.23062793555885538,0.03743465259659227,-0.17138234818917727,-0.21437932114469013,-0.5181113375318634,I
85,-0.02323451427686024,0.12058695404154442,-0.4950722063065735,-0.23062793555885538,0.03743465259659227,-0.17138234818917727,-0.21437932114469013,-0.5181113375318634,X
86,-0.4506763012361803,-1.4404092147810363,-1.3381070403748128,-0.23062793555885538,0.03743465259659227,2.492873699167957,1.0671366891139153,-0.5181113375318634,V
87,-0.4506763012361803,0.12058695404154442,0.7694800447957852,-0.23062793555885538,-1.8840507235804702,0.9704416721067376,2.989410704501824,1.0844423714868812,T
88,-0.02323451427686024,-1.4404092147810363,-1.7596244574089324,3.8672954607794057,0.03743465259659227,-0.9325983617197872,-0.21437932114469013,-0.5181113375318634,H
89,-0.4506763012361803,1.2913340806584799,-0.07355478927245392,-0.23062793555885538,0.03743465259659227,-0.17138234818917727,0.42637868398461265,-0.5181113375318634,L
90,-0.02323451427686024,1.6815831228641251,-0.07355478927245392,-0.23062793555885538,0.03743465259659227,-0.17138234818917727,-0.8551373262739929,-0.5181113375318634,J
91,-0.02323451427686024,-0.26966208816410075,0.3479626277616657,-0.603166426135061,-0.44293669144767334,-1.6938143752503971,-1.4958953314032957,1.0844423714868812,R
92,-1.3055598751548203,1.6815831228641251,3.7201019640346225,-0.23062793555885538,0.03743465259659227,-0.17138234818917727,-0.21437932114469013,0.683803944232195,Z
93,-0.4506763012361803,0.12058695404154442,0.3479626277616657,0.5144490455935558,0.5178059966408579,0.5898336653414327,-0.8551373262739929,0.28316551697750886,G
94,-0.8781180881955003,0.12058695404154442,-0.4950722063065735,0.14191055501735017,-1.8840507235804702,0.5898336653414327,1.0671366891139153,0.683803944232195,P
95,-0.8781180881955003,-0.26966208816410075,1.1909974618299048,-0.23062793555885538,1.9589200287736548,0.9704416721067376,0.42637868398461265,1.0844423714868812,C
96,2.9688579944383804,0.12058695404154442,-0.07355478927245392,0.5144490455935558,-0.44293669144767334,0.20922565857612768,-1.4958953314032957,-0.9187497647865497,M
97,0.8316490596417798,-1.4404092147810363,-2.181141874443052,1.6320645173221724,0.03743465259659227,0.5898336653414327,-1.4958953314032957,-0.5181113375318634,M
98,-1.3055598751548203,-0.6599111303697459,1.1909974618299048,-0.9757049167112666,0.9981773406851235,-1.6938143752503971,-0.8551373262739929,-0.11747291027717734,L
99,-0.02323451427686024,-1.050160172575391,0.7694800447957852,0.8869875361697613,-0.44293669144767334,1.3510496788720425,0.42637868398461265,-0.11747291027717734,U
100,-0.4506763012361803,-0.26966208816410075,-1.3381070403748128,-0.9757049167112666,-0.44293669144767334,-1.6938143752503971,-1.4958953314032957,-0.5181113375318634,A
101,-0.4506763012361803,0.5108359962471896,-0.916589623340693,1.259526026745967,0.03743465259659227,-0.9325983617197872,-0.8551373262739929,-0.5181113375318634,R
102,-0.4506763012361803,1.6815831228641251,-0.07355478927245392,0.8869875361697613,-0.923308035491939,-0.5519903549544822,-0.21437932114469013,-0.5181113375318634,S
103,-0.4506763012361803,-0.26966208816410075,1.1909974618299048,-1.348243407287472,0.03743465259659227,-0.17138234818917727,-0.21437932114469013,0.683803944232195,X
104,0.4042072726824598,0.12058695404154442,-0.07355478927245392,-0.23062793555885538,-1.8840507235804702,0.9704416721067376,1.0671366891139153,0.683803944232195,P
105,-0.02323451427686024,-0.26966208816410075,-1.3381070403748128,-0.603166426135061,0.03743465259659227,-2.074422382015702,-1.4958953314032957,-0.5181113375318634,A
106,1.2590908466011,-0.26966208816410075,-0.07355478927245392,-0.23062793555885538,-1.4036793795362046,0.5898336653414327,1.0671366891139153,-0.11747291027717734,V
107,1.2590908466011,2.0718321650697704,0.3479626277616657,0.5144490455935558,-0.923308035491939,0.20922565857612768,1.0671366891139153,0.28316551697750886,B
108,-0.02323451427686024,1.6815831228641251,-0.4950722063065735,-0.23062793555885538,-1.4036793795362046,-0.17138234818917727,0.42637868398461265,0.28316551697750886,G
109,-0.8781180881955003,-0.6599111303697459,0.3479626277616657,-0.9757049167112666,-0.923308035491939,1.7316576856373473,1.7078946942432183,0.683803944232195,Y
110,-0.02323451427686024,0.5108359962471896,0.3479626277616657,0.14191055501735017,-0.44293669144767334,-0.5519903549544822,-0.8551373262739929,-0.5181113375318634,R
111,-0.4506763012361803,-1.050160172575391,-1.3381070403748128,-0.603166426135061,-0.44293669144767334,1.7316576856373473,1.7078946942432183,0.683803944232195,V
112,-0.02323451427686024,-0.6599111303697459,0.7694800447957852,0.14191055501735017,0.03743465259659227,0.9704416721067376,0.42637868398461265,0.683803944232195,U
113,-1.3055598751548203,-1.050160172575391,0.3479626277616657,-0.9757049167112666,0.03743465259659227,-0.9325983617197872,-0.8551373262739929,2.2863576532509398,J
114,-0.4506763012361803,-0.6599111303697459,-1.3381070403748128,-0.9757049167112666,0.5178059966408579,-1.6938143752503971,-1.4958953314032957,0.28316551697750886,A
115,-0.02323451427686024,2.4620812072754155,-0.4950722063065735,0.14191055501735017,-0.44293669144767334,-0.5519903549544822,-0.8551373262739929,-0.5181113375318634,Z
116,-0.4506763012361803,0.12058695404154442,1.1909974618299048,-0.9757049167112666,0.5178059966408579,-0.17138234818917727,-0.21437932114469013,1.0844423714868812,E
117,-1.3055598751548203,-1.050160172575391,0.7694800447957852,-1.7207818978636777,0.03743465259659227,-0.17138234818917727,-0.21437932114469013,1.8857192259962534,I
118,-0.4506763012361803,-1.4404092147810363,-1.3381070403748128,-0.603166426135061,0.03743465259659227,2.492873699167957,1.7078946942432183,-1.3193881920412358,Y
119,-0.02323451427686024,-0.26966208816410075,0.3479626277616657,-1.348243407287472,0.5178059966408579,-0.5519903549544822,-0.21437932114469013,0.683803944232195,K
120,-1.3055598751548203,2.0718321650697704,1.6125148788640244,0.5144490455935558,-1.4036793795362046,-0.17138234818917727,-0.21437932114469013,-1.3193881920412358,S
121,-0.4506763012361803,0.9010850384528347,-0.4950722063065735,0.5144490455935558,0.03743465259659227,-0.5519903549544822,-0.8551373262739929,-0.9187497647865497,H
122,-1.3055598751548203,2.0718321650697704,1.6125148788640244,0.14191055501735017,0.03743465259659227,-0.17138234818917727,0.42637868398461265,-1.3193881920412358,S
123,-0.02323451427686024,0.9010850384528347,-1.3381070403748128,0.8869875361697613,0.9981773406851235,0.20922565857612768,-0.21437932114469013,-0.11747291027717734,Q
124,-0.4506763012361803,0.5108359962471896,0.7694800447957852,-0.603166426135061,-0.44293669144767334,-0.5519903549544822,-0.8551373262739929,0.683803944232195,S
125,-0.02323451427686024,-1.4404092147810363,0.3479626277616657,0.14191055501735017,0.5178059966408579,1.3510496788720425,0.42637868398461265,-0.5181113375318634,U
126,-0.02323451427686024,-1.050160172575391,-0.4950722063065735,-0.603166426135061,0.5178059966408579,2.1122656924026524,1.0671366891139153,0.28316551697750886,V
127,0.4042072726824598,1.6815831228641251,-0.4950722063065735,-0.603166426135061,-1.8840507235804702,-0.17138234818917727,1.0671366891139153,1.0844423714868812,F
128,-0.02323451427686024,2.0718321650697704,-0.07355478927245392,-0.603166426135061,-0.44293669144767334,0.20922565857612768,1.0671366891139153,-0.9187497647865497,X
129,0.4042072726824598,1.2913340806584799,-0.916589623340693,0.8869875361697613,-0.44293669144767334,-0.5519903549544822,-0.8551373262739929,-0.11747291027717734,R
130,-0.02323451427686024,0.5108359962471896,0.3479626277616657,-0.23062793555885538,-0.44293669144767334,-0.9325983617197872,-0.21437932114469013,0.683803944232195,B
131,-0.4506763012361803,-0.26966208816410075,-0.07355478927245392,-0.23062793555885538,-0.44293669144767334,-0.9325983617197872,-0.8551373262739929,0.28316551697750886,R
132,1.2590908466011,-0.26966208816410075,-0.916589623340693,-0.23062793555885538,1.4785486847293892,0.20922565857612768,0.42637868398461265,-0.11747291027717734,C
133,0.4042072726824598,0.12058695404154442,-1.3381070403748128,0.5144490455935558,-1.4036793795362046,-0.9325983617197872,0.42637868398461265,0.683803944232195,P
134,-0.4506763012361803,0.12058695404154442,-0.07355478927245392,2.004603007898378,-1.4036793795362046,-0.5519903549544822,1.0671366891139153,-0.11747291027717734,P
135,-0.8781180881955003,0.9010850384528347,1.1909974618299048,0.14191055501735017,0.03743465259659227,-0.17138234818917727,-0.21437932114469013,-0.9187497647865497,Z
136,0.4042072726824598,1.2913340806584799,-0.916589623340693,-0.23062793555885538,0.5178059966408579,-0.5519903549544822,0.42637868398461265,0.683803944232195,E
137,1.68653263356042,-1.4404092147810363,-1.3381070403748128,-0.603166426135061,0.03743465259659227,0.9704416721067376,1.7078946942432183,-0.9187497647865497,W
138,-0.4506763012361803,0.5108359962471896,-0.916589623340693,1.259526026745967,0.03743465259659227,-0.9325983617197872,-0.8551373262739929,-0.5181113375318634,R
139,-0.8781180881955003,-1.4404092147810363,-0.916589623340693,-1.348243407287472,0.03743465259659227,2.1122656924026524,1.7078946942432183,-0.5181113375318634,Y
140,0.8316490596417798,-1.050160172575391,-0.4950722063065735,0.5144490455935558,-0.44293669144767334,-0.17138234818917727,0.42637868398461265,-0.5181113375318634,N
141,-0.4506763012361803,-0.26966208816410075,0.7694800447957852,0.8869875361697613,0.5178059966408579,0.20922565857612768,1.7078946942432183,1.8857192259962534,C
142,-0.4506763012361803,0.9010850384528347,2.034032295898144,-0.9757049167112666,0.5178059966408579,-0.5519903549544822,1.0671366891139153,1.4850807987415673,Z
143,-0.02323451427686024,0.12058695404154442,1.6125148788640244,1.6320645173221724,-0.44293669144767334,-0.9325983617197872,-0.21437932114469013,-0.9187497647865497,O
144,-0.02323451427686024,0.12058695404154442,-0.4950722063065735,-0.603166426135061,0.03743465259659227,0.5898336653414327,-0.21437932114469013,1.8857192259962534,S
145,-0.02323451427686024,0.9010850384528347,-0.916589623340693,-0.23062793555885538,1.4785486847293892,1.3510496788720425,1.0671366891139153,-0.9187497647865497,Q
146,-1.3055598751548203,-0.6599111303697459,0.3479626277616657,0.14191055501735017,0.03743465259659227,1.7316576856373473,-0.21437932114469013,1.4850807987415673,F
147,-0.8781180881955003,0.12058695404154442,1.1909974618299048,0.8869875361697613,2.919662716862186,0.5898336653414327,-0.21437932114469013,-0.5181113375318634,C
148,-0.02323451427686024,0.12058695404154442,0.3479626277616657,-0.23062793555885538,-0.44293669144767334,-0.9325983617197872,-0.8551373262739929,0.683803944232195,R
149,-0.4506763012361803,0.12058695404154442,-0.07355478927245392,-0.603166426135061,-0.44293669144767334,-0.5519903549544822,-0.21437932114469013,0.683803944232195,B
150,-0.8781180881955003,-0.26966208816410075,0.7694800447957852,-1.348243407287472,0.9981773406851235,-1.6938143752503971,-1.4958953314032957,0.28316551697750886,L
151,-1.3055598751548203,1.2913340806584799,2.034032295898144,0.5144490455935558,3.4000340609064517,-0.17138234818917727,-0.21437932114469013,-0.5181113375318634,E
152,-0.8781180881955003,0.9010850384528347,-0.07355478927245392,0.8869875361697613,-0.44293669144767334,-0.17138234818917727,-0.21437932114469013,-0.9187497647865497,B
153,-0.8781180881955003,-1.050160172575391,-0.07355478927245392,-0.9757049167112666,-1.4036793795362046,0.20922565857612768,0.42637868398461265,1.8857192259962534,F
154,-0.02323451427686024,-0.6599111303697459,-1.7596244574089324,1.6320645173221724,1.4785486847293892,-0.17138234818917727,-0.21437932114469013,-0.5181113375318634,K
155,-0.4506763012361803,0.12058695404154442,1.1909974618299048,0.14191055501735017,0.03743465259659227,-1.6938143752503971,-1.4958953314032957,1.0844423714868812,S
156,-0.02323451427686024,0.5108359962471896,-0.07355478927245392,1.6320645173221724,0.03743465259659227,-0.17138234818917727,-0.8551373262739929,-0.9187497647865497,L
157,-1.3055598751548203,-1.4404092147810363,0.3479626277616657,-0.603166426135061,0.03743465259659227,-2.4550303887810068,-0.21437932114469013,-2.9219419010599803,L
158,0.8316490596417798,-1.050160172575391,-0.07355478927245392,-0.603166426135061,-1.4036793795362046,-1.313206368485092,0.42637868398461265,0.683803944232195,N
159,-0.8781180881955003,1.2913340806584799,1.1909974618299048,0.14191055501735017,-0.44293669144767334,-0.17138234818917727,-0.21437932114469013,-0.9187497647865497,Z
160,-0.02323451427686024,-0.26966208816410075,-0.07355478927245392,1.259526026745967,-0.44293669144767334,-0.17138234818917727,-0.21437932114469013,0.683803944232195,O
161,0.4042072726824598,-1.050160172575391,-0.916589623340693,-0.23062793555885538,0.03743465259659227,-0.17138234818917727,-0.21437932114469013,-0.9187497647865497,U
162,-0.02323451427686024,0.9010850384528347,-0.916589623340693,1.259526026745967,0.03743465259659227,-0.9325983617197872,-0.8551373262739929,-0.5181113375318634,R
163,1.2590908466011,-0.26966208816410075,-0.07355478927245392,0.14191055501735017,-0.44293669144767334,0.20922565857612768,-0.8551373262739929,-0.5181113375318634,N
164,-0.02323451427686024,1.2913340806584799,-0.4950722063065735,-0.603166426135061,1.4785486847293892,1.3510496788720425,0.42637868398461265,-0.5181113375318634,Q
165,-0.02323451427686024,0.12058695404154442,0.7694800447957852,0.8869875361697613,-1.4036793795362046,-0.17138234818917727,-0.21437932114469013,0.683803944232195,D
166,-0.8781180881955003,0.12058695404154442,0.7694800447957852,0.8869875361697613,2.919662716862186,0.5898336653414327,0.42637868398461265,-0.11747291027717734,C
167,-0.02323451427686024,0.9010850384528347,-1.3381070403748128,0.5144490455935558,0.9981773406851235,0.5898336653414327,0.42637868398461265,-0.11747291027717734,Q
168,-0.02323451427686024,0.12058695404154442,0.7694800447957852,-0.9757049167112666,-1.4036793795362046,-1.313206368485092,1.7078946942432183,1.0844423714868812,X
169,-0.4506763012361803,0.5108359962471896,0.3479626277616657,-0.603166426135061,-0.44293669144767334,-0.17138234818917727,-0.21437932114469013,0.28316551697750886,S
170,-0.8781180881955003,-0.26966208816410075,0.7694800447957852,0.14191055501735017,1.9589200287736548,0.9704416721067376,0.42637868398461265,1.0844423714868812,C
171,0.4042072726824598,-1.050160172575391,-0.4950722063065735,0.14191055501735017,-0.923308035491939,-0.17138234818917727,0.42637868398461265,-0.5181113375318634,N
172,-0.8781180881955003,0.12058695404154442,-1.3381070403748128,1.6320645173221724,-1.8840507235804702,-0.17138234818917727,1.0671366891139153,0.683803944232195,P
173,-1.3055598751548203,-1.4404092147810363,0.7694800447957852,-0.9757049167112666,0.03743465259659227,-0.9325983617197872,-0.8551373262739929,2.2863576532509398,J
174,-0.4506763012361803,0.5108359962471896,1.1909974618299048,-0.23062793555885538,-0.44293669144767334,0.5898336653414327,0.42637868398461265,1.0844423714868812,S
