,0,1,2,3,4,5,6,7,8,9,10,Class
13,0.001375896649046018,-0.004190910347356143,0.006938187513565452,-0.033066657010106436,-0.005508952526821726,-0.0018863704985999023,0.007520043454344401,0.0029731561013757093,0.00027355044155809744,-0.00638886371333782,0.009553565722736242,M
14,-0.008111523008696324,-0.004481551130993626,0.009371286696790732,0.006563475735502521,0.002467960592646015,0.0033652029890191204,-0.006691843360163053,0.00024150071695756145,-0.003501043973130811,0.004253637658283317,0.014667944808446323,Y
15,-0.005213296992450445,-0.006321725941385273,-0.015646661886865372,0.002982439491888309,0.025649480360893557,-0.016162574480261642,-0.0008242965636975113,0.004740688295758038,-0.034520514457460356,0.0006058319804464606,-0.0006735057748589813,J
16,0.010773287279830873,-0.001889651413268762,0.005009889350085456,-0.005501977386241818,-0.0003835487774360964,0.0038581857213751147,0.006055355534908716,-0.0037036854686703087,0.002193513607304716,0.007371652871929339,-0.0010283482719215286,R
17,0.0020314409105334314,0.0013256307491464432,-0.00033783355203869086,0.003961935525135974,-0.006433529185213561,0.002834080629975035,0.00010502487193581427,-0.011065630415195881,0.005632145257260146,-0.02277364781677032,0.0016045506923450244,W
18,0.01204714505158557,-0.0017539125722461882,-0.004382548992372584,0.00023701198694323314,-0.0024232671162488523,-8.36326944557342e-05,0.0014543751072028676,0.005676613782711387,0.009074344984696779,0.01574103437931176,0.0011912573255357338,Z
19,7.425407793601142e-05,0.012643493038783725,0.0112922088465744,0.00046574655636165413,0.007639385792333797,-0.0017930303810837242,-0.007129169562810359,0.0013659722912782305,0.00633693624115542,0.000134089822973439,0.008451416939708354,V
20,0.002982199264033687,-0.005994484047160174,0.005044982589685322,-0.004307198712076243,0.0010846511315613454,-1.789720766673194e-05,0.008731737190902537,0.0011293837770684455,0.003898824141078118,0.006216902851695762,0.017012050384590312,B
21,-0.01397694545447793,0.012779253857907147,-0.012294879145900044,0.0022419484011793555,-0.006854892646562119,-0.00849489205754983,0.01255546579938791,-0.001516415045163846,0.00047985061275092816,-0.0009285738421021849,0.0035239037007245635,Q
22,0.01141512470339124,0.029234313128165258,0.00252769601608932,-0.01274610163178048,-0.0025785475380540987,-0.007909121276657714,0.0019843415153980868,-0.008414432803334012,0.0045630821247045926,0.004721491633569608,-0.004725745224860954,T
23,0.004400445892031488,0.0001550861236242663,0.001364651248290704,-0.01406298946527156,-0.010632971614210012,0.01752467326600134,0.010901086107389303,0.0004941166810750039,-0.012748428485990193,-0.004828262674255213,-0.002374447588710704,A
24,-0.0022563026507022546,-0.00495252020408279,-0.005950647181712954,0.00507188444266799,-0.005056474445927237,-0.004252064368386279,-0.0018566423163538918,-0.0004626832770359804,0.00366862065158664,-0.015042813488054968,-0.0010777168116631304,H
25,0.0023231212231222416,-0.0040737693240777825,0.002180360546946444,0.0019701641537421214,-0.00858708034428568,0.015423582237730691,0.011621039767812605,0.0029365309375300047,-0.017328011610514338,-0.004532751740703464,0.005202785434129883,A
26,0.0010999929611724777,0.0024067593914405697,-0.00367751669383963,0.008605028906420082,-0.0006909762240923293,0.004362469522174229,-0.014863828088696263,-0.011250664176703127,0.001715084404509571,-0.004767444461301136,0.01606501087974009,Y
27,0.007401065577865078,-0.005878239869336297,0.0015168412731786166,-0.023380033878587857,0.00748586185783571,-0.004172285280788384,-8.32337985954084e-05,0.009886152313998685,0.005833949561487049,-0.0019893880623826667,0.003917433077259333,M
28,-0.005905456855749102,0.0007898774112789448,0.007024519458509799,-0.003554912709990511,-0.013483106168443544,-0.001421422727953129,0.011013702574579958,0.00374498187611457,-0.002564414364033755,-0.002952876151490427,-0.013536853818868072,K
29,0.004767687565899284,0.004686394037176452,0.011736374916270578,4.533432693009738e-05,-0.0037169655763650013,0.0038899252535703147,0.006836414019389299,0.007296477796624376,-0.008898337060700617,0.006066666525539737,0.014100569755421887,J
30,-0.0021667973423077254,-0.0020390651196984257,-0.004969344953521702,-0.001217051176946693,-0.00589113355274473,-0.0022745337439965163,-0.0013878020758056305,-0.006905143176383721,-0.003848827220035012,0.0031842899283871574,0.008835861044444442,S
31,-0.0066132993294349875,-0.004729663466390216,-0.006861504251273287,-0.016628397511903786,-0.013276713364156457,0.00016585694370006623,0.014493738466947176,0.0006928841891957409,0.0048672767678429344,-0.0005811019219776988,0.0024326970025984234,K
32,-0.0021616544459821664,-0.005528969327230305,-0.007693763911576612,-0.005527282831746822,-0.007112123011207821,0.0016433305514534189,-0.006941784577675415,-0.006028722663969742,0.01091913782916299,-0.027538032359448395,-0.0006459424310293941,W
33,-0.0018076767542288673,-0.003526918540539485,0.012203588008610098,0.0009125602271333799,0.005683034256111414,7.109770757716787e-05,-0.003429127746282867,-0.002905552748653105,-0.0016763152288126425,0.005800080326108307,-0.0010341580466686237,D
34,0.009283024934362687,0.020059329737375776,-0.002110314774139248,-0.0020660909249581734,-6.03880154872719e-05,-0.005549912834346339,0.0011681568991233618,0.0018104923220436913,0.0068431632929764835,-0.007087445894151661,-0.001857423048484535,V
35,-0.012838204342149228,-0.0022851834907582328,0.002959110170913462,-0.0010137555980729142,0.03407870693856022,0.007710788786113799,0.004855024405780103,0.001136679899442165,0.002751824757301447,-0.0024814471369977065,-0.002362360856383828,N
36,-0.003386730930717902,-0.004459437462609135,-0.007957241434712022,-0.0021158962077574214,-0.003736370330631319,-0.003795052003587384,-0.014040600717546975,0.0001438748083689063,0.0030209725372823144,-0.0029138770833948787,0.007224349145148077,E
37,0.00449286094818872,0.0014027454971066796,-0.0038009590960829923,0.002051160472870215,-0.002283923931568893,-0.0004661153437400109,0.002337052953718907,0.003114046053308688,0.004394950494325953,0.006689727480584277,-0.010022669838194663,E
38,0.008270679648880747,-0.0022306182702213247,-0.007167860897154968,-0.004400336992021287,-0.010539802449517039,0.009150292159289492,-0.00241825176496817,0.0017260814935688281,-0.013321021128431212,0.004150125085462459,-0.003843101974600974,L
39,0.014301642418769234,0.011598963011333974,0.000709203819603366,-0.002391612971656262,0.010439120833434037,0.00011738788559157568,-0.0011350989317628446,0.01073293744798895,0.006348031915168909,0.0038229700607552075,0.00011030168407691766,U
40,0.014213841435445455,-0.0061708080172978306,0.00944300417965165,0.004754646543457434,0.0023480878942340046,-0.0022475150056987634,0.013541712627530176,-0.023173572569829964,0.0034460928542893845,-0.0026188614347436878,-0.0022230544392372767,P
41,0.0006338221403709463,-0.005458938899746638,0.00286032404093292,-0.0049950030393226715,-0.006961263788547963,-0.006343892979295713,-0.01528632699240024,2.690409782944962e-05,-0.0016505900066380137,0.013156163751155619,0.001902298034281518,Z
42,0.0038021274008883895,0.003836966746487933,0.007058978574176843,0.0051593361925881594,-0.009610467270532837,-0.0010057682216109815,-0.01058432348833765,-0.008498046674314164,-0.00882887458332973,0.0012518963114586468,0.0012447100945705075,I
43,-0.007063718016962294,0.03604495638560136,0.001649189715039469,-0.012934228081555792,-0.0036291848094113324,-0.004621158791831522,-0.00800697941046273,-0.011080111301089556,0.002674529106238108,0.007042672180014826,-0.006178839215779912,T
44,-0.007637302118902977,-0.0020018773029162893,0.000870458248199931,0.0037959792347961106,-0.011384078863165111,-0.005969177680819642,0.013507920298328088,-0.0027569729607353375,0.008487212716983071,0.00368292426379965,0.004687510574701828,F
45,-0.00011489375801872851,0.016911466799854766,-0.0019063708622755777,0.004396154856946334,0.0022966235568632285,0.008534439860069852,0.008411802816626922,-0.006763992242380313,-0.014112849507782488,0.005233782758679402,0.00019728674091262723,I
46,0.0021270988788797663,-0.004254127023515891,-0.006789270607258817,-0.000996564636316035,-0.00812360402096292,0.025389793830819907,-0.009213958519095832,0.0055084224682769925,-0.00466760641121168,0.008734533834935675,0.0050584913168541575,L
47,-0.008632246569745036,-0.010408062625820126,0.014501819466895957,-0.022356504469922635,0.00473165527586359,-0.001202751340328127,-0.006257851119686702,0.006438615578478154,-0.023048157363463537,-0.003886110668930326,-0.010876349809762563,M
48,-0.0039132738039289496,-0.011435060432195032,-0.00755092401650948,-0.023989826100715636,-0.006417088874916433,-0.009919531343225322,-0.008556648581023101,0.008100300163576015,0.018534933447931244,-0.022882544361778938,-0.0030348617509210357,M
49,0.0015812543086786246,0.000721435849421546,-0.0002245487811043594,0.00013594409382062343,0.0018965473801113707,0.003098623950786613,0.003543711026689463,0.00018248934296850072,-0.0005720683117356064,-5.714648566639439e-05,-0.0014236455859531517,X
50,-0.0063729619298635975,-0.008173492873480907,-0.005695058840740217,0.012009817127488545,-0.004978057988711397,-0.0011538940754026103,-0.0021233063555051073,0.007919033356787765,-0.018510475378588253,-0.004749000153450909,-0.00528372131298463,L
51,-0.005459036711635236,-0.009075663900558636,-0.018802015093505913,-0.004202519485604907,0.005991088172911905,-0.011721117229205156,-0.013793882707290544,-0.00022968068503831238,-0.02740192317310444,-0.00494394918493644,-0.0007346188654308652,J
52,0.00267341542170372,0.0010156513901303115,-0.002167635323066237,0.001904550570282292,0.005984114746484774,0.0005244094026058957,0.00016119861254362358,0.00639058953628718,0.0055022684300538105,-0.02774908224806635,-0.001139091853854272,W
53,-0.00867263578199139,-0.004959181441130772,0.010926208866507846,0.013966361254283435,-0.010690259750497907,-0.003376707696006587,0.004499132644244327,-0.0116282619096395,-0.008905842637506357,0.0019516991615932673,0.0006875311602777619,J
54,0.0078043696209501145,-0.0010408180209543667,0.012794892563803163,-0.026712705970037116,-0.004312496664425715,-0.000832798632666232,0.0016824548918791924,0.0038811956933441144,-0.002417978679584965,-0.0023827580258105933,-0.0024846246646195195,M
55,0.004242818187852006,0.006026076670215633,0.016290755994720074,0.004758121512572803,-0.010070946542321242,-0.002227077938860728,0.0045670337496274815,0.005063259068387304,-0.007930316907685702,0.009016423866595099,-0.0018651988809134977,I
56,0.0043776334214810746,0.0027334052769300028,-0.004234543629538763,0.004789380063944378,0.03369040745364446,-0.003401905556694894,-0.002660769500598771,0.004607144209925126,-0.0006231405170343916,0.004418328146951851,0.0012659476881733743,U
57,-0.006733491622260286,0.0021498429873164685,-0.0013750397543214044,-0.006020492832099531,-0.01004187590846533,0.01556886391006429,-0.004306828312384611,0.0025860050812195634,-0.012312344938146575,0.003290012283577664,-0.003535469133808823,L
58,0.00318941550411102,-0.0010346600872153916,0.007330350127997499,-0.018222850061306767,-0.003974361031395541,-0.007944801933653604,0.008409674609136499,0.0011109718952511652,0.012051265465141592,0.0015000267685822146,-0.015458603171052195,K
59,-0.00648615717187367,-0.01708168841413873,3.95557035226297e-05,0.007461113453686896,-0.008285410081623925,0.006621188287173631,0.00268272962887194,0.008656106988154715,0.012960583222222379,0.002126204384984886,0.018393881462434,D
60,0.015694770684154133,-0.002380617244574666,0.014814257045116052,-0.0024137124804742486,-0.0015364685402874246,0.000527255176604371,0.00039725464646579934,-0.00040769111150799306,-0.0005998912738046078,-0.0062456411927133805,0.0027001416364954745,N
61,-0.01004183036550639,0.000304945635114985,0.00032172437763011014,0.006775816427970163,-0.006401741148066183,-0.005133535325407139,0.0074252318602796635,-0.0005726118243689376,0.00947714713604354,0.009339752741634882,-0.0006172310576676642,I
62,-0.010980090397920876,-0.01567428160883891,0.0033717555243498567,0.0009300673609413486,-0.006246753820756743,-0.003241425500934582,-0.006942529682739433,0.004876083505627317,0.0007462252786233545,0.0018699637379271585,0.009738610584731952,D
63,0.01750960530781495,-0.0022045868338141,-0.0034072778212520427,-0.005917146588948556,-0.004521004757488122,-0.004000531835793186,-0.010547022808633436,-0.00141899557038179,0.0007226675895225839,0.001812551292665047,0.0006379048713517224,X
64,-0.004323398561169428,-0.00030127359075455905,0.0039866954212825325,0.0010349997777440538,-0.0059225189495501224,-0.008125595535187208,0.009553617098223192,0.0042007533161379056,0.002590376590113717,0.009607054747842084,0.02210823145363253,D
65,-1.7066090693367723e-06,-0.007093797841460859,0.00018895862148630087,0.007263464691907601,0.004372440042878188,0.05703813178553137,0.0008448258874776097,0.0012467402840323047,0.008301630446150631,-0.0028936019906153827,-0.004513876249542789,L
66,0.002195743030269973,0.0012442610246625092,0.012211843846237963,-0.0011358048268126275,-0.002667523423653407,0.00022446146640349177,-0.0010789391320580348,0.0015085154185252266,-0.006553530347929212,0.0007019449789974554,-0.0006921969567491477,D
67,-0.004830809320468026,0.017110858021367747,-0.0013313127917101183,0.00601602953478169,0.0031980478599813664,0.0101501424817486,0.006287880374976358,-0.007636800793996894,-0.015661638167574595,0.004393508776273801,-0.0007380838204942955,I
68,0.015365549180586902,-0.003552890912753383,-0.0017127011272223313,-0.006553108644794235,-6.907596164423063e-05,-0.0029218328034910784,0.016274333715624846,-0.012931481022978189,0.0042692944447898975,0.0008417991974916007,-0.007772768127360264,R
69,-0.006534166505828741,0.0008257574014737221,-0.001580890425886503,-0.009613339931528112,-0.0066079630782554105,0.00548244941021194,0.009736676577292908,0.004173566410900441,-0.02479821285575225,-0.001017541599689164,0.004726887883446699,A
70,0.010713773939780645,-0.003315356854234172,-0.008361332079072754,-0.006528649326693558,-0.006666614731134465,-0.001666655010876587,-0.008068757529010038,0.004142071746697092,-0.0009311329139477376,-0.0041460317015679414,0.0014629637126835605,K
71,0.015957733733577836,-0.004475868293863594,0.010515694445395761,0.0007993331145353269,-0.004892335296040394,-0.004668101506249208,-0.006981948908955363,-0.006958099604932577,-0.0023203749259099776,-0.0016026342347850498,0.0017331531700932662,F
72,0.011772150259253968,-0.0016369255334140209,0.0017032834782697956,-0.025871422673097735,0.011401427427809351,-0.003153288280300441,0.002921321569690721,0.0038858973397566357,0.0012298337729900423,0.00025156561130332164,-0.002677287032229116,M
73,0.0033873231664820905,0.0025454889442833666,-0.005147410878786271,-0.0013484096728185412,-0.010192396266465653,0.002980902732535164,0.003740853104483467,0.004176685350530441,0.008669103641514467,0.003904233583617358,-0.009664579820298138,K
74,-0.01893381853057165,-0.008266189227360943,0.008367125185577142,-0.04186670114949179,0.0025153240538535963,0.0034839214727255645,-0.009377215737688698,0.00494480290623474,-0.017313305084404856,-0.009431750874829732,-0.00913356997304162,M
75,-0.0036865351294402267,-0.004025524336245413,0.005866657039744008,-0.0144020947726992,-0.005149543275646617,-0.007246402931723998,0.009237540886104878,0.0013959979941331315,0.005049511534458082,0.015280522267481412,0.009022656948128833,D
76,-0.005499724624204326,-0.007163295815305084,-0.002385754320037767,0.006412502929496745,0.003974416017874903,-0.008844466777978906,0.01348097934887333,0.009919969607818793,0.003240743764394556,-0.006051218871431542,0.028736041582456705,Y
77,0.003759859789208884,-0.008558424736184985,0.008491555997001564,0.011107633073398585,0.006299480166297385,-0.0014038908017114454,0.0098954733527031,-0.025047001279322665,0.008688618863113097,-0.0013862007023001787,-0.0025891676260869742,P
78,-0.002877181291391723,0.00972038107066167,-7.517998100231841e-05,-0.006174869223789023,0.0037063581851945553,-0.004277016345335896,-0.009270435118547849,-0.014473988959787368,0.007674642811555035,-0.009293799222190258,-0.00668812998226785,V
79,0.0097356881326882,-0.0009556118525816086,-0.004272543684677545,0.0009017784193150382,-0.0022213757376380876,0.0005303363494882797,0.001064936730828241,0.005040721870008876,0.007963091199399112,0.015829958445103234,0.00103422136899817,Z
80,0.0034721981090169445,-0.007964579738364196,0.0013558381100152546,-0.0007355880541294353,0.016014718210166267,0.0023553771676330846,-0.007953316811347155,-0.00573721195152908,0.012023686446155816,0.012894922697245488,-0.0036289247677104976,D
81,0.009226966932336093,-0.0024247400502866705,0.006998155995444714,-0.005535072302547242,-0.0035439802286347253,-0.001779467479899116,-0.0007132266611592437,0.0030495908393507088,-0.006887648725243492,0.004369360064211302,-0.0009497017204218175,D
82,-0.002052464946001517,0.0005100131722288806,-0.02326969238591769,0.007144977190724821,0.004465761718493025,-0.0033014049825019934,-0.008113486733044304,-0.001745579445790913,0.0016455757108336426,0.0030988922569883362,-0.008461383276214622,C
83,-0.01088649109509283,0.024901093212746254,0.003919647498861034,0.008851750197949445,0.0006634123809653958,-0.0031224017203888526,-0.0067272860571402915,0.011913733041977596,0.008076584536237181,-0.0039651701695501,0.002970412639243178,T
84,-0.005662057897425738,0.018513796428237556,-0.0018638666374139834,0.005827975464021872,0.0030999695157471027,0.009580925978785468,0.007766374589159486,-0.007865333403027523,-0.01558717794959029,0.005657259759930417,0.0001282412850457998,I
85,0.0048958072101612585,0.0007551529789077025,-0.0004742790047786159,-0.0001999827807887559,-0.0009762937028342082,0.0031239244907902922,0.004375131137376851,0.0005903079905394611,-0.0005341278037380724,-0.000985896999756991,-0.001231264610381357,X
86,0.01561376735302367,0.016236177585501374,-0.0015831097593913238,0.0008638893842956724,0.006983142253235841,-0.005823002176809607,0.0020532254936132368,0.002546177646144622,0.0016889381245486115,-0.009246954017890085,7.677505451419856e-05,V
87,-0.0020348641109733966,-0.0005114487927746396,0.009471885012744907,0.020533365030969,0.0024638247992630094,-0.003181882644048967,-0.011939705640662896,-0.005549828459700369,0.00637931279084913,-0.0005382504808824506,0.019956712414437684,T
88,-0.006485977632458056,-0.0068787950126815165,0.002937090999382004,0.004337371627320634,0.02945680576528718,0.0020347529749475393,0.009990400027484445,-0.011444178548864769,-0.004139679419886296,-0.001087540582275893,-0.0036982646240995305,H
89,-0.0018188063134456061,0.00024819081389013494,-0.0003970418472190201,0.008648490717110909,-0.007865105990290385,-0.0005432371471344303,0.007125882054570334,0.0019853009056926864,0.005275778801848488,0.002431442171124754,-0.007727289382911916,L
90,0.00041607536867507773,-0.00034470574196352453,-0.0007514133842056154,-0.008202522461541855,-0.008974611771899538,-0.008559458507667234,0.008897963262383348,-0.0015093525191740124,0.006302770293497062,0.009099898401016361,0.0012433289546331058,J
91,0.004895623607966742,-0.004368306573983878,0.013478112518896305,-0.010309496155078488,-0.005736151041575142,-0.004430286050256389,-0.0041250427976485485,0.002156225252005796,-0.004500683422569701,0.0035146365242377862,-0.014055045130447027,R
92,-0.004105571002855483,0.00015732363585370114,-0.005211941248833474,0.007151610683320983,-0.0033183636016307317,-0.002481072494663295,-0.015109930662462216,0.0007663818826047188,0.0019195294744647413,0.0271619384550164,-0.0008954264333035662,Z
93,-0.0006767024267715756,-0.0015087436475176802,-0.00737415307253737,-0.006607621365181196,0.0018590727550160497,-0.002524963034683315,-0.002372005871561935,-0.008403770011827436,0.0033864018318014704,0.002750828851599637,-0.00904267738937005,G
94,0.0073724327469117,-0.0049811120338944725,0.008284376363804935,0.008302230769772944,6.149373952360806e-05,-0.0007607943413032524,0.0009970004002903027,-0.013963489940380833,0.006910799904367596,-0.0014194195127940179,0.0035822362183469034,P
95,0.008969347599461872,-0.006342836829055821,-0.019492343013161037,0.0023618532468781678,-0.0013908926133933022,-0.0035951288000186854,-0.012956442380052337,-0.0014399823616011891,-0.0003278930195973986,-0.005388098200049885,-0.0006892774552509444,C
96,0.008517587075600097,-0.006576152078286261,0.0033517380310755206,-0.024475782696031127,0.008404965051356232,-0.002218202210989829,0.001167210786457437,0.01035325188519736,0.007913135254632237,0.00025095179316621084,0.009443819266375062,M
97,0.016504971575499523,-0.0026155379474330494,-0.001401603654454174,-0.016051139919710536,0.016096147088422833,-0.0027445796634077064,0.013991147604441898,-0.00456849802537737,-0.004200593126074495,-0.006250570657486423,-0.0014147396751953345,M
98,0.012520478094509426,-0.005545699115401524,-0.007138143060755368,-7.961390196830451e-05,-0.007985167186300206,0.015555757533886338,-0.0052678846264106426,0.005246922615089958,-0.008017966270516921,0.0018046758608019561,-0.0047896527036325135,L
99,0.010884675344193026,0.006921064702177212,0.0015105673635908128,-0.0007248378371839818,0.014126378900596374,-0.0032667837878508975,-0.006697625107464703,0.002934723547012477,0.00463979459866689,0.005109392467973096,-0.0011259227595225778,U
100,-0.0015681653221904734,-0.00435352700958495,0.003663064657737315,-0.004468614589161003,-0.006526400821638651,0.016274133733877313,0.009549607102253405,0.0017335741092660663,-0.01832225311065831,-0.0017611242417953355,0.010321577182346754,A
101,-0.011353983891567927,-0.0003182395121915156,0.0005698558420681076,-0.00024538247892442544,-4.560352885394006e-05,0.0005986573216076114,0.014103122633979663,-0.013888495513271924,0.0032773939033175574,0.003852653948427619,-0.016235663943485853,R
102,0.003157900564229605,-0.003959962230124951,0.003970384768767569,0.0055206097813570035,0.0009261206940663899,-0.004007530983020587,0.012259103136523234,-0.005654829226291647,0.002736373761270576,0.014618756125820693,0.002619432041689949,S
103,0.01383363759256035,-0.0002434239022450211,-0.0009127782336723887,-0.0038041173746575447,-0.008085906154079526,0.0004856259253166882,-0.008055041169167578,0.003294668002081484,-0.0025607658262127696,0.0027347267223507836,0.002282205982050468,X
104,-0.003145711371975373,0.0024037059512679536,0.008354326143422654,0.003969497587300518,-0.0006166990903945014,-0.0014692330128447894,-0.0013009198203532673,-0.011574147661055025,0.007009013782748504,-0.0009788637475758994,0.004981008931852506,P
105,-0.0009105140919962595,-0.004657937336664619,0.003897070910420801,-0.00530346807102564,-0.005683224397577551,0.014150545329875072,0.009414748146026492,0.0028152450156809497,-0.013633058192706337,-0.004144338307303579,-0.0014904622885360598,A
106,-0.0033747619507832004,0.0024608147009770108,0.01421436769363577,0.0028356470682986933,0.006747604293999727,-0.0005997304634079446,-0.008506316841699927,0.009596462502419214,0.0029594265517474336,-0.004011630351322247,0.010130658932820526,V
107,-0.0070826876129420294,-0.009854552123413142,0.008741929691971217,0.007577134973120253,-0.0037447144715761597,-0.011372035072809927,0.0020991906060054788,0.008509443079369695,0.015407101467322909,0.00108113338466715,-0.004516695803642451,B
108,-0.005516548883296197,-0.0043940906405700334,0.006819428940298094,0.008937966741111242,-0.005487959798098176,-0.002878537698736902,0.007307313070537912,-0.010701519071905531,0.0007819165665601323,0.004676469361403138,0.0062249660830961135,G
109,0.003327379427104889,0.005310394524103343,-0.0021325014619935434,0.010141890465628195,-0.0009545094207896502,0.0038914732535496543,-0.009406096321709214,-0.007464790748238942,0.00046496297140339254,-0.004775884657589424,0.013427686411609949,Y
110,0.0030625227012835285,-0.0039963332162134355,0.001330884999518455,-0.008077771842895617,-0.002940017270620061,0.0033981635235460867,0.002329812506025396,-0.004019425428183724,0.0072964932651864885,0.0057309393983548725,-0.0023662720115627013,R
111,0.011448408585712305,0.008580362176750143,-0.001081442790566446,0.006596734082217812,-0.002767024425892614,-0.004488226849364415,0.002756598049313993,-0.013824919179875637,0.004613961443884306,-0.014654152152616935,-0.0026725489490557913,V
112,0.011694236638837991,-0.0037301454804823755,-0.005844292331310502,-0.001415862182021085,0.005237103007126049,-0.0014668421264911915,-0.008543051024754141,-0.0021893266338536294,0.0021037809386228214,-0.0014543896959499927,0.0069101905651879365,U
113,-0.0058715451361364985,0.0004391155084868414,0.004859366670590068,4.3462493547615515e-05,-0.0031862892502931626,-0.0035315774575436928,-0.010159010095828355,-0.007033312939540666,-0.021852406864596382,0.002356063667837247,0.0003514499687570253,J
114,0.00211091185327475,0.0011685445269294455,0.004020269466297482,-0.0021669926123250916,-0.0050596779483445525,0.002940590550807995,0.00968186919240019,0.005951723054571656,-0.02547506805256913,-0.0013783186366558777,0.0007526507459201534,A
115,-0.0013703714856708074,-0.01355565457337902,-0.00023872745974493496,-0.0021679848950110206,-0.00524432742537729,-0.004943880483992927,0.01144128908893509,0.0036944886741838386,-0.002047903776060972,0.010309985778429386,0.01986716979291573,Z
116,0.011375305371856515,-0.003231906199932634,-0.002927722990081278,-0.002699508890520855,-0.007585829206154732,-0.005058090336826425,-0.009074939995385585,0.0013531155841046754,-0.00053639112199652,0.001896220524566638,-0.003947569762812781,E
117,-0.003997746908353068,0.006680574275895494,0.0014451782181970454,0.0015701566070129669,-0.009304726658587675,0.0007425749125345726,-0.011719967852809423,-0.005539631450598247,-0.014546746466674587,-0.00046960142387390797,-0.0039124974394939005,I
118,0.0003124869474456923,0.03325718906810231,0.004305495470543838,0.006950398213543102,0.006732223516728355,-0.006671867974093426,0.003028960978423129,0.01035747696211042,-0.0033659756458586177,-0.004111044810579387,0.003638395270598371,Y
119,0.010831151195710884,-0.0012404170532003963,0.000875333761002493,-0.0014858388108444783,-0.009043304081925106,-0.0005330593911085505,-0.004821424491421317,0.007636341839096091,-0.004516464382573409,-0.00480997949148685,-0.007526983912297296,K
120,-0.009986866373609396,0.005448992535582746,0.007787404738496055,0.005424758854668524,0.002227851477427084,0.0011433036570115771,-0.0013859683547340987,0.0019199660323054439,0.007406096164854984,0.027869328143785708,0.00737696148617677,S
121,-0.002980854657098427,-0.004519652807873107,-0.002729866555291326,-0.0015402681237809495,-0.002349141921436617,0.005507663584445637,0.009587347661254535,-0.0037239617539014994,0.002777499948549859,0.003721179795826225,-0.005156592108846018,H
122,0.005336683860870128,-0.00022510050695701984,-0.004135037570166322,0.011745045974657682,-0.003226467493148704,0.0011348150245113241,0.002509531121778627,0.010038143121692263,0.0073056574516838155,0.01946981478525006,0.003961324424288545,S
